,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
12495,2807,329,23,30,24,2190,158,206,184,918,T3,T23
12496,2401,90,17,124,46,510,243,211,92,937,T3,T4
12497,3206,52,17,488,45,1271,226,202,103,1800,T2,T23
12498,2988,153,4,551,76,3430,225,240,150,1191,T1,T12
12499,2230,43,30,212,79,582,211,161,66,1657,T4,T10
12500,3269,75,9,437,62,1611,232,223,123,2687,T3,T32
12501,2983,86,7,524,47,4186,231,228,130,4767,T1,T12
12502,3301,331,22,485,150,2781,163,207,180,446,T3,T33
12503,2121,122,22,366,57,446,251,216,81,938,T4,T3
12504,3103,50,12,495,12,2040,225,214,122,1214,T3,T32
12505,2964,228,6,424,33,3684,211,246,172,937,T1,T29
12506,2568,347,17,480,81,870,185,210,161,1138,T4,T10
12507,3380,7,14,95,21,5162,201,211,145,3600,T3,T38
12508,3184,27,14,313,53,484,213,210,130,2512,T2,T23
12509,3328,175,11,323,63,1678,226,246,151,2975,T1,T29
12510,2887,141,16,242,74,2124,242,233,115,1113,T3,T32
12511,3415,75,3,350,43,900,223,234,147,878,T2,T40
12512,3109,135,4,42,2,582,226,238,146,1950,T1,T23
12513,2693,353,17,212,64,2514,188,207,155,1328,T3,T10
12514,2981,168,21,309,139,5362,231,243,133,552,T1,T30
12515,3231,51,12,404,17,3863,226,214,120,3124,T1,T23
12516,2822,41,19,488,152,495,219,194,103,2190,T1,T29
12517,3210,355,8,127,10,5488,207,225,157,924,T1,T22
12518,2857,315,4,30,-1,5444,210,236,165,808,T1,T23
12519,2806,31,18,216,145,228,213,199,117,1403,T1,T30
12520,2840,0,11,60,6,3679,204,220,153,6454,T1,T29
12521,2933,113,4,283,18,5043,226,236,145,2624,T1,T22
12522,3373,189,11,134,1,4263,220,249,161,3421,T3,T33
12523,2791,165,15,90,8,1131,232,244,139,1019,T3,T2
12524,3274,14,15,210,51,3181,204,207,137,3214,T3,T24
12525,2983,14,18,150,16,1682,200,199,132,1932,T3,T32
12526,3040,159,3,30,-2,2927,223,240,152,511,T1,T30
12527,3246,88,23,509,155,3254,247,194,64,569,T3,T24
12528,2982,45,2,30,-5,5320,220,234,151,2084,T1,T23
12529,2799,244,13,108,26,2170,193,250,194,937,T3,T31
12530,2990,114,15,127,0,859,244,224,105,1421,T3,T33
12531,2972,301,15,0,0,3396,177,232,195,1939,T3,T22
12532,2679,205,7,95,23,1892,216,246,166,1834,T3,T4
12533,2802,48,6,616,72,2826,223,227,140,1708,T3,T32
12534,3378,145,13,840,139,2820,238,237,126,2322,T3,T39
12535,3274,332,12,1018,134,1765,191,224,172,725,T3,T24
12536,3082,349,9,150,13,1608,204,225,160,1655,T1,T29
12537,2770,24,13,108,24,2850,213,211,133,4771,T1,T24
12538,3043,287,22,170,15,3465,152,232,218,1218,T3,T39
12539,2989,107,21,127,45,3894,250,211,79,1050,T1,T29
12540,2806,165,11,300,27,2310,230,244,144,1468,T1,T12
12541,3119,162,10,255,41,150,230,243,144,3476,T2,T22
12542,2981,54,8,201,8,1572,225,223,131,1620,T1,T29
12543,2513,281,17,270,127,886,171,239,207,1450,T4,T10
12544,3191,268,24,552,94,5958,151,241,225,2618,T1,T30
12545,3056,234,18,360,138,2026,186,253,200,1982,T3,T23
12546,2552,103,8,162,22,1419,234,230,127,4642,T1,T18
12547,3189,237,11,524,-17,579,200,250,186,1982,T3,T33
12548,3087,357,9,124,18,624,205,223,155,1591,T1,T22
12549,3036,328,9,85,17,1831,198,230,171,1559,T3,T23
12550,3120,27,3,234,12,2287,218,232,151,2349,T3,T32
12551,3035,347,13,60,3,1170,194,218,162,2334,T3,T24
12552,2991,176,13,366,77,1776,226,247,150,2760,T3,T32
12553,2950,122,4,127,16,2142,228,236,143,437,T3,T32
12554,2827,141,10,90,11,3163,235,237,132,2670,T1,T12
12555,2607,99,18,255,79,518,247,211,86,1612,T3,T2
12556,3391,113,12,752,236,1513,240,228,116,1243,T2,T31
12557,3113,215,20,242,92,3169,196,254,188,1216,T3,T33
12558,3151,25,13,295,48,2933,213,210,132,815,T3,T22
12559,2757,42,15,218,44,2580,221,206,116,306,T3,T10
12560,2146,346,21,277,6,510,173,201,162,674,T4,T10
12561,2906,288,27,42,23,514,136,226,225,1874,T3,T24
12562,3097,256,9,0,0,258,200,246,184,2143,T2,T22
12563,2296,38,13,0,0,1044,219,211,124,832,T4,T14
12564,2824,166,9,212,23,2607,228,244,148,2556,T1,T12
12565,3216,216,15,391,130,3321,203,253,183,875,T3,T33
12566,2782,73,10,150,9,2886,232,221,121,4710,T1,T29
12567,3062,9,10,190,5,3238,209,219,148,1350,T3,T32
12568,2982,350,11,0,0,1436,200,221,160,1471,T3,T23
12569,3299,210,8,573,80,3561,214,247,169,2659,T1,T23
12570,2245,274,22,300,150,450,157,240,219,511,T4,T10
12571,2683,219,30,408,85,2173,172,251,200,1740,T3,T10
12572,3211,349,17,201,52,1273,187,211,160,2416,T1,T29
12573,2865,50,11,42,-1,541,225,215,123,1350,T3,T32
12574,3031,291,6,792,66,5705,203,239,175,5729,T1,T12
12575,2926,41,10,242,45,3055,222,217,130,2069,T1,T29
12576,2700,164,8,90,13,1680,228,243,147,3883,T1,T12
12577,3304,350,10,595,123,2654,202,224,159,2242,T3,T38
12578,2881,31,11,216,12,1463,217,216,133,2367,T3,T11
12579,3033,23,23,404,5,2424,200,185,113,2840,T3,T31
12580,2628,115,18,60,12,1260,248,220,94,553,T1,T30
12581,2142,188,19,216,78,497,218,250,158,874,T4,T2
12582,3077,324,21,216,0,2589,164,213,187,1275,T3,T33
12583,2972,117,14,124,14,3903,243,226,109,1271,T1,T30
12584,3102,210,12,731,126,6214,211,251,174,1471,T1,T29
12585,3105,356,4,331,20,1350,214,233,157,1380,T2,T23
12586,3041,132,7,255,-3,2535,232,236,136,691,T1,T23
12587,3367,104,23,285,85,2144,251,204,69,2609,T1,T39
12588,2916,270,1,150,23,301,215,239,161,450,T3,T31
12589,3218,25,10,658,220,4513,215,219,140,2391,T1,T29
12590,3263,30,14,180,37,6065,215,208,126,424,T1,T22
12591,3295,307,12,558,95,3760,187,233,186,3889,T1,T38
12592,2945,115,13,108,14,4899,243,226,110,404,T1,T30
12593,3089,87,4,400,26,1800,226,233,142,2258,T1,T29
12594,3199,138,11,127,15,3352,237,236,128,362,T3,T22
12595,3256,64,6,180,2,4191,226,228,136,2076,T1,T38
12596,2445,69,15,30,4,1800,234,210,103,324,T3,T10
12597,2977,46,28,108,53,2631,216,167,69,2096,T3,T33
12598,3136,291,17,90,30,4767,170,235,204,1172,T1,T22
12599,2905,4,11,120,26,1844,206,220,151,1406,T3,T32
12600,2202,9,21,127,41,573,191,192,133,730,T4,T10
12601,3107,6,9,30,4,4056,210,223,151,1784,T1,T23
12602,3152,198,13,408,68,201,216,251,167,1986,T3,T23
12603,2973,207,5,90,17,1632,217,245,164,1632,T3,T32
12604,2863,357,9,108,19,3845,207,225,156,6375,T1,T29
12605,3277,38,14,342,74,4320,219,208,121,1953,T3,T39
12606,2425,26,17,192,20,785,210,201,123,1061,T4,T10
12607,3133,30,4,0,0,2107,218,231,149,2006,T1,T23
12608,2465,64,31,300,114,726,230,163,42,1301,T4,T10
12609,3212,355,11,350,73,4805,202,221,156,3208,T1,T29
12610,3192,293,10,510,80,1284,193,238,185,2147,T3,T32
12611,2361,320,13,342,98,1134,187,228,181,648,T4,T6
12612,3201,119,12,30,5,1320,240,229,117,1611,T1,T38
12613,3242,42,24,124,35,1879,215,179,86,2247,T3,T33
12614,2965,18,5,234,5,1342,216,229,150,1926,T1,T22
12615,3300,172,2,210,-6,5658,220,239,156,638,T1,T38
12616,2753,62,9,120,5,1637,228,221,126,1691,T1,T12
12617,2960,120,13,150,32,3668,242,229,114,2797,T1,T29
12618,2893,174,26,162,46,4023,225,243,134,1426,T1,T30
12619,2467,186,26,127,58,1382,214,247,151,834,T3,T4
12620,3164,95,15,95,3,2475,243,217,99,2998,T3,T33
12621,3214,3,14,0,0,1350,200,213,149,553,T3,T21
12622,3355,225,8,42,7,2177,209,248,176,2281,T3,T38
12623,3305,129,16,391,95,430,245,228,107,564,T2,T24
12624,3170,69,19,0,0,2253,237,199,87,2783,T1,T23
12625,2695,83,11,30,8,2329,236,220,114,1959,T1,T12
12626,3228,280,12,90,33,4868,188,241,193,1366,T1,T29
12627,3178,35,34,153,64,3931,194,145,0,1260,T1,T30
12628,3245,308,6,95,2,5666,204,236,171,768,T1,T22
12629,2696,110,6,60,1,60,230,234,138,828,T3,T11
12630,2799,120,9,30,2,4673,236,232,127,4830,T1,T30
12631,3224,142,8,85,6,3102,232,238,138,2220,T1,T29
12632,2989,317,15,67,27,283,179,225,186,474,T2,T22
12633,2014,321,23,201,42,524,156,211,192,618,T4,T10
12634,3199,302,12,85,7,1521,186,234,188,2526,T3,T23
12635,3203,164,10,886,79,3171,229,243,146,2644,T3,T32
12636,2890,326,15,685,124,2242,182,222,179,792,T3,T11
12637,3192,255,5,514,45,2663,207,243,174,182,T3,T23
12638,3164,359,12,484,123,2230,202,219,153,2099,T3,T33
12639,2188,41,11,0,0,1682,222,216,129,134,T4,T3
12640,2968,68,15,418,155,424,234,208,101,726,T1,T29
12641,2936,130,4,120,7,1926,226,237,146,1790,T1,T29
12642,2974,30,10,297,51,1956,217,218,136,865,T1,T30
12643,2762,45,12,182,27,1749,223,214,124,2661,T1,T12
12644,3034,109,14,150,6,2377,243,224,108,3063,T3,T32
12645,2544,213,33,175,108,162,171,249,193,765,T3,T3
12646,2728,38,9,0,0,437,221,221,135,2418,T1,T20
12647,3206,135,8,85,8,1798,233,237,135,1556,T2,T23
12648,2901,99,17,283,75,2742,246,215,92,3029,T1,T30
12649,3028,73,9,350,23,4510,230,223,126,607,T1,T30
12650,3412,119,33,216,93,2173,254,192,37,797,T3,T40
12651,2956,317,10,242,10,1825,195,232,177,1931,T3,T32
12652,2906,312,22,180,38,1060,157,219,200,745,T3,T23
12653,3231,65,10,150,10,5716,230,220,123,1100,T1,T22
12654,2610,134,20,42,2,1142,247,227,99,2358,T1,T30
12655,2727,101,22,30,11,1401,250,205,72,1543,T3,T33
12656,3048,21,9,67,8,3005,214,221,142,1383,T3,T32
12657,2992,305,4,531,89,3365,209,237,167,1253,T1,T12
12658,2786,6,5,42,0,1591,214,230,154,1673,T3,T17
12659,3333,198,18,430,127,1967,212,252,169,1354,T3,T33
12660,3083,184,13,420,39,6535,222,248,157,3006,T1,T29
12661,3499,290,16,342,52,1460,175,236,201,1907,T2,T40
12662,2545,349,8,437,159,940,205,226,160,1254,T4,T10
12663,3093,177,19,277,20,2431,225,247,146,3378,T3,T33
12664,2730,51,15,525,130,1513,226,206,109,2338,T1,T12
12665,3052,18,28,240,82,1865,187,171,108,3759,T1,T29
12666,2973,92,34,551,149,566,249,168,19,926,T3,T33
12667,2739,233,47,306,111,3084,102,227,225,1531,T3,T4
12668,3157,343,11,85,8,870,197,223,164,1983,T1,T23
12669,3054,260,20,765,241,2089,166,246,216,960,T3,T32
12670,2919,319,4,0,0,5698,208,235,166,1332,T1,T29
12671,3114,308,13,234,1,3343,184,232,188,659,T1,T29
12672,3318,304,14,433,95,4392,182,233,191,2071,T3,T22
12673,2540,101,7,120,19,524,233,230,130,3314,T1,T18
12674,3295,4,3,390,30,5791,215,233,155,592,T1,T22
12675,2952,189,9,175,15,3959,221,247,160,2133,T1,T12
12676,3239,22,4,90,11,4179,217,230,150,1130,T1,T39
12677,2633,12,25,85,-13,1860,186,182,124,6954,T1,T29
12678,2776,9,15,30,6,3094,202,210,142,4901,T1,T20
12679,2591,159,12,210,62,256,233,242,138,1627,T1,T30
12680,2988,50,11,42,0,4502,225,216,124,2547,T1,T29
12681,3285,194,25,30,-13,2613,207,250,164,3615,T2,T33
12682,2995,23,14,819,211,1116,211,209,132,2431,T3,T11
12683,3185,258,12,379,10,720,191,247,195,1167,T3,T23
12684,3292,35,19,537,156,1072,215,195,110,5311,T2,T24
12685,2960,36,12,0,0,4810,219,212,127,1194,T1,T20
12686,2779,130,4,30,-4,2182,226,237,146,3249,T1,T20
12687,2942,165,3,258,17,3900,222,240,154,4752,T1,T12
12688,3168,140,18,218,51,466,244,232,111,1655,T3,T32
12689,3315,216,12,658,93,3583,207,252,179,2569,T1,T23
12690,2996,81,20,67,14,2697,242,200,79,301,T1,T29
12691,3021,225,1,300,36,1943,217,239,159,1471,T3,T32
12692,2799,180,3,180,47,1894,221,241,156,3137,T1,T12
12693,2901,352,13,589,150,1012,198,218,158,2814,T3,T33
12694,3249,20,13,120,23,6079,210,211,135,420,T1,T22
12695,2912,59,23,247,-27,537,230,184,75,1991,T1,T29
12696,2955,225,10,277,46,5746,207,250,179,2981,T1,T29
12697,3243,102,7,67,-3,2967,232,231,132,666,T1,T23
12698,3312,90,19,601,33,895,245,206,81,5610,T2,T40
12699,3236,254,8,120,8,582,203,245,181,1261,T2,T40
12700,3199,82,13,330,21,5531,237,217,108,2694,T1,T29
12701,2965,354,10,170,17,3865,204,223,157,2255,T1,T29
12702,2861,294,16,297,79,2247,175,235,200,1134,T3,T31
12703,2878,233,36,242,57,1001,137,243,223,228,T3,T13
12704,3135,85,11,212,27,5416,236,222,116,942,T1,T29
12705,3247,123,13,595,39,3048,242,230,114,3078,T3,T32
12706,2024,318,34,201,99,255,114,188,203,511,T4,T10
12707,3100,36,14,212,30,3632,218,207,122,2718,T1,T24
12708,3041,84,7,785,76,5657,231,227,129,5608,T1,T12
12709,2848,215,23,210,31,1110,191,254,190,95,T3,T13
12710,2950,70,22,335,150,350,238,191,74,1405,T1,T29
12711,3109,193,9,446,-8,2374,220,247,162,1648,T3,T13
12712,2948,280,13,360,128,2322,185,241,196,1880,T3,T32
12713,3025,85,10,242,47,1087,235,222,118,2706,T1,T29
12714,2739,18,13,190,39,2271,209,212,138,2205,T1,T29
12715,3031,83,11,342,56,2928,235,221,116,6591,T1,T29
12716,3285,165,25,242,101,1782,232,239,122,404,T3,T39
12717,2412,332,17,192,34,750,179,217,176,582,T4,T10
12718,2993,188,19,691,82,2910,218,250,158,2058,T3,T33
12719,3145,78,12,90,-16,1516,235,219,114,2318,T1,T22
12720,2853,357,21,60,4,1231,183,198,149,2216,T3,T33
12721,2600,2,21,67,32,467,186,195,142,1952,T1,T29
12722,3324,50,17,537,-33,1261,226,201,103,1736,T2,T38
12723,2543,129,9,524,62,912,236,235,129,1224,T3,T2
12724,2885,140,11,67,12,1710,237,237,128,1218,T1,T29
12725,2877,147,11,60,7,4205,235,239,133,5977,T1,T30
12726,3161,177,12,342,28,339,226,247,151,4885,T2,T22
12727,2390,198,8,379,103,1087,218,247,164,1082,T4,T2
12728,2866,261,10,30,7,2029,195,246,189,1316,T3,T23
12729,2929,80,8,497,7,4281,231,225,127,4566,T1,T29
12730,3262,106,7,127,22,5209,232,232,132,511,T1,T29
12731,3044,352,7,134,16,1024,208,229,158,1348,T2,T23
12732,2788,299,21,30,17,886,158,228,208,1708,T3,T13
12733,2997,185,18,700,63,2946,220,250,155,2174,T3,T26
12734,3057,355,9,433,58,5367,206,224,157,3617,T1,T29
12735,2912,335,12,201,19,366,192,223,170,371,T3,T31
12736,3190,18,6,60,9,1736,216,227,149,1732,T1,T29
12737,3224,338,10,30,6,4293,198,226,167,1959,T3,T22
12738,3153,18,4,67,-1,5087,217,231,152,2846,T1,T23
12739,3393,353,11,942,143,1198,200,220,158,1906,T3,T38
12740,3509,299,11,433,62,1307,190,236,186,1768,T2,T40
12741,2734,25,4,384,22,2147,218,231,150,6048,T1,T12
12742,3014,97,11,0,0,3945,238,224,116,2553,T1,T29
12743,3060,225,1,306,72,5730,217,239,159,4656,T1,T12
12744,2706,197,23,270,-29,577,206,252,169,693,T3,T3
12745,2267,155,25,150,86,1168,240,233,108,1129,T4,T3
12746,2991,325,15,190,36,488,182,223,180,782,T2,T22
12747,3198,54,10,816,117,1273,226,218,124,2352,T3,T32
12748,2274,119,17,192,91,1298,247,223,99,1008,T4,T3
12749,2974,131,13,124,21,2109,241,232,118,2837,T3,T32
12750,3260,161,19,182,25,1651,236,240,127,2609,T1,T30
12751,3039,355,13,0,0,1203,198,217,156,2394,T3,T24
12752,3336,17,16,391,97,3270,205,205,133,2349,T3,T32
12753,2384,330,22,162,76,283,164,208,181,175,T4,T10
12754,2929,49,15,218,35,4678,225,206,111,1650,T1,T29
12755,3224,8,11,182,45,4279,207,218,147,3041,T1,T29
12756,2645,80,9,162,-1,751,233,223,122,1727,T1,T23
12757,3007,66,10,134,6,2954,230,219,121,1732,T3,T23
12758,3325,233,14,511,-12,1549,196,252,192,4049,T2,T33
12759,2565,46,16,192,-5,842,223,202,108,120,T1,T29
12760,2700,42,12,30,4,999,222,214,126,1825,T3,T17
12761,3211,86,17,255,52,825,242,209,91,812,T3,T39
12762,2800,174,4,216,21,2190,222,242,155,1392,T1,T12
12763,3093,192,14,30,-8,1552,218,250,163,2305,T3,T23
12764,2783,165,15,60,6,1159,232,244,138,1026,T3,T2
12765,2200,346,37,67,28,480,125,155,151,573,T4,T10
12766,3372,157,10,162,4,4217,231,242,142,4029,T1,T40
12767,2881,69,29,120,4,180,236,171,46,342,T1,T22
12768,3090,90,14,85,13,3547,240,218,105,2925,T1,T29
12769,3193,4,9,420,49,6157,208,222,151,1150,T1,T29
12770,2968,63,14,30,6,5303,232,211,109,2395,T1,T29
12771,2854,144,14,376,176,2539,239,236,123,858,T3,T4
12772,3301,7,13,30,0,1765,203,213,146,1900,T2,T38
12773,2913,45,9,108,23,4476,223,220,132,6047,T1,T12
12774,3321,99,14,85,-9,732,242,221,106,3676,T2,T32
12775,2993,106,14,85,16,1006,243,223,107,2228,T1,T29
12776,3218,9,14,382,46,1606,204,212,144,2113,T2,T33
12777,2769,99,9,488,-18,752,235,228,125,1006,T3,T11
12778,3413,140,17,134,6,4271,243,233,113,4272,T3,T23
12779,2962,225,1,408,2,1366,217,240,160,1830,T1,T23
12780,2890,67,13,60,-7,2402,232,215,112,366,T3,T13
12781,2935,92,15,234,8,1924,242,216,99,2001,T1,T29
12782,3244,126,15,182,23,3711,244,229,110,3429,T1,T29
12783,2901,111,14,124,44,805,243,224,107,1879,T3,T33
12784,3205,225,5,497,43,5998,213,245,169,2383,T1,T22
12785,2909,257,10,150,13,5018,196,246,189,1299,T1,T30
12786,3112,8,13,691,321,1179,204,213,145,1201,T3,T31
12787,2818,324,12,242,26,4156,189,227,177,5467,T1,T16
12788,3167,339,12,108,6,553,194,222,167,2324,T2,T23
12789,2942,79,4,90,16,4901,224,233,144,6254,T1,T20
12790,3083,37,7,361,39,3453,220,224,139,661,T1,T22
12791,3115,47,9,30,-1,2458,223,220,131,1253,T1,T29
12792,2964,50,11,150,23,417,225,215,123,1554,T3,T32
12793,3220,151,17,700,-2,2936,239,237,122,3072,T3,T32
12794,3120,50,8,384,45,1396,224,223,133,3093,T3,T33
12795,2754,150,13,120,5,1015,236,239,130,702,T3,T2
12796,3273,63,13,510,94,4155,231,214,113,2780,T1,T29
12797,3278,229,17,466,55,2940,191,253,196,3091,T3,T32
12798,2884,55,18,255,65,2245,229,199,97,1368,T3,T33
12799,3086,111,17,255,36,1574,247,220,96,2688,T1,T29
12800,3301,336,17,713,83,3628,179,214,173,1296,T3,T22
12801,2797,76,10,446,64,769,232,222,121,2467,T1,T29
12802,2800,354,17,212,32,1500,190,209,155,2584,T3,T26
12803,3141,313,9,0,0,1318,195,233,178,552,T3,T21
12804,3217,147,17,330,39,2135,241,236,117,1697,T3,T27
12805,2998,312,20,247,16,124,162,221,197,1195,T3,T19
12806,2831,353,13,85,13,4254,196,216,157,5083,T1,T29
12807,3244,152,10,270,31,5761,233,240,137,1187,T1,T22
12808,2949,250,6,300,43,5742,206,245,176,3154,T1,T29
12809,3208,232,29,210,126,2698,161,251,215,1302,T3,T33
12810,3276,339,19,591,175,3415,176,209,170,3499,T3,T40
12811,2703,67,8,402,21,1781,228,224,129,6004,T1,T12
12812,2954,10,29,150,95,513,176,170,119,3034,T3,T24
12813,3193,183,20,108,9,3006,221,249,153,313,T3,T32
12814,3188,313,8,127,13,5239,199,234,175,2512,T1,T22
12815,3368,171,11,408,168,2724,228,245,147,649,T3,T32
12816,2798,249,12,242,83,488,194,249,193,2109,T3,T10
12817,3283,177,23,153,37,1800,224,246,142,2762,T1,T30
12818,2585,247,7,150,50,1261,205,246,179,1718,T3,T2
12819,3306,190,26,67,23,2525,210,249,158,3598,T2,T33
12820,2133,1,20,228,96,366,188,199,145,582,T4,T10
12821,2753,236,29,60,-2,1676,156,250,219,1173,T3,T13
12822,3245,93,15,190,19,2599,242,216,100,1544,T3,T38
12823,3081,316,15,361,-39,2093,179,226,187,2387,T3,T32
12824,2845,105,9,108,9,2524,236,229,123,2634,T1,T30
12825,3228,8,8,162,43,1624,211,223,150,1846,T1,T29
12826,2733,122,6,150,-15,1266,230,235,138,811,T3,T11
12827,2945,22,22,268,-16,1464,201,188,116,1600,T1,T29
12828,2745,61,7,216,22,2554,226,225,133,6827,T1,T20
12829,2978,106,9,272,41,4168,235,229,125,1921,T1,T12
12830,3276,3,10,458,76,3745,206,220,152,3924,T1,T38
12831,3083,65,21,677,306,1090,234,193,81,875,T1,T30
12832,2670,317,21,30,19,2250,160,217,194,768,T3,T31
12833,2510,83,27,60,23,691,245,182,48,1022,T4,T4
12834,3020,230,16,361,107,5325,194,253,194,1438,T1,T29
12835,2270,350,21,376,116,518,177,199,157,272,T4,T10
12836,2758,85,9,153,4,2601,233,225,124,1800,T1,T12
12837,3157,63,6,331,95,4147,226,227,135,819,T1,T29
12838,3148,48,6,0,0,365,223,227,140,1530,T1,T23
12839,3111,247,14,182,34,5596,191,250,196,2656,T1,T22
12840,2838,152,12,474,65,2467,235,240,134,2803,T1,T30
12841,3072,54,4,190,41,1323,222,230,143,2670,T1,T29
12842,3202,48,22,153,32,4161,222,187,89,3263,T1,T29
12843,3050,100,8,247,16,3915,234,229,127,2457,T1,T29
12844,2728,34,5,108,23,1328,219,228,146,2187,T3,T11
12845,2752,139,9,60,11,1565,234,238,135,2381,T1,T12
12846,3163,252,10,256,31,1173,199,247,187,1852,T3,T32
12847,3338,182,17,458,89,4543,223,249,153,2592,T3,T33
12848,3067,42,12,190,10,1438,222,213,125,1801,T3,T32
12849,3141,281,9,42,4,2186,196,241,185,810,T3,T23
12850,2834,70,12,30,-6,4194,233,215,112,1233,T1,T23
12851,2786,32,7,30,1,459,219,224,142,878,T1,T23
12852,2559,177,18,234,55,949,226,247,147,1544,T3,T4
12853,2757,131,9,67,9,1758,235,235,132,1733,T1,T12
12854,3231,76,2,67,2,3395,222,235,150,1958,T1,T38
12855,3047,74,20,258,-39,691,240,197,79,1104,T1,T29
12856,3377,20,5,300,28,1789,217,229,150,5030,T2,T39
12857,2825,127,16,330,85,3194,245,228,107,2846,T1,T12
12858,3168,81,5,0,0,926,226,231,140,2525,T1,T23
12859,2930,211,13,120,-11,2529,209,252,177,834,T3,T13
12860,3032,281,23,616,342,2206,151,235,220,1430,T3,T13
12861,2859,353,12,162,46,1006,199,218,157,481,T3,T33
12862,2700,36,17,67,14,1224,217,201,114,1616,T3,T10
12863,3116,122,9,242,52,3104,236,233,128,3153,T1,T30
12864,3173,89,9,192,8,5303,234,225,122,2274,T1,T22
12865,3167,0,14,816,150,1786,199,214,151,2384,T3,T31
12866,3293,88,12,192,60,3960,238,220,112,3961,T1,T38
12867,3138,79,10,210,5,5377,233,223,121,1922,T1,T29
12868,3268,208,11,300,67,1050,212,251,173,573,T3,T32
12869,2967,25,15,300,22,1914,211,205,127,3163,T3,T33
12870,2435,176,13,90,1,481,226,247,150,1388,T4,T6
12871,2616,66,16,42,6,127,234,207,101,1521,T1,T29
12872,2979,120,13,67,8,4094,241,229,115,1113,T1,T30
12873,3249,274,10,108,17,3371,194,243,188,1537,T3,T23
12874,3248,320,22,190,53,4328,156,212,193,2373,T3,T32
12875,3050,75,5,60,4,4699,227,230,137,558,T1,T29
12876,3027,158,11,750,141,5817,232,242,140,5368,T1,T12
12877,3164,80,13,454,118,382,237,215,107,1504,T1,T22
12878,3253,37,14,547,16,2958,219,208,122,949,T3,T22
12879,3098,109,21,679,159,1207,251,211,78,2123,T3,T33
12880,3099,301,1,454,36,395,215,238,161,1383,T3,T32
12881,3218,63,13,0,0,2919,231,212,111,607,T1,T22
12882,3036,217,15,543,67,5481,203,253,183,1072,T1,T29
12883,2855,23,26,492,162,1095,195,175,105,2260,T3,T33
12884,2720,9,9,323,9,871,211,223,149,1958,T1,T12
12885,3174,49,10,390,50,4553,224,218,127,2340,T1,T29
12886,3234,139,16,297,53,1739,242,233,115,1364,T2,T33
12887,2988,256,11,42,4,2831,194,247,191,426,T3,T33
12888,3098,61,10,720,44,2435,228,220,124,2207,T3,T32
12889,3197,204,16,420,43,3199,210,253,173,1008,T3,T32
12890,3025,38,20,212,35,5116,216,193,105,2725,T1,T29
12891,2786,9,12,120,35,1371,206,215,146,1130,T3,T33
12892,3155,302,3,210,29,1595,211,238,165,598,T3,T23
12893,3222,61,19,430,62,5397,232,198,91,2687,T1,T29
12894,3236,339,21,450,97,2263,170,204,170,190,T3,T33
12895,3263,29,7,60,12,3383,218,224,142,1987,T1,T29
12896,2981,323,9,495,66,2799,196,230,174,1565,T3,T31
12897,3181,66,9,108,18,808,229,221,124,2676,T2,T23
12898,3200,5,28,240,119,4084,172,174,128,914,T1,T29
12899,3227,336,14,234,49,1839,187,220,171,1910,T2,T33
12900,3133,320,14,120,25,2014,183,226,182,1956,T3,T23
12901,2938,345,28,492,207,3220,155,185,162,1492,T1,T29
12902,3012,202,8,234,-43,2215,217,248,166,1055,T3,T31
12903,2399,319,34,95,22,732,113,186,202,993,T3,T10
12904,3256,118,23,60,18,4025,252,213,76,3404,T3,T33
12905,3040,216,13,30,-1,1544,206,252,180,175,T3,T23
12906,2967,349,14,42,7,4791,194,217,160,1155,T1,T29
12907,3188,132,7,42,0,2609,232,236,136,2646,T1,T30
12908,2582,100,17,210,4,983,246,215,93,664,T1,T30
12909,3043,94,17,150,15,2420,245,211,89,3085,T3,T32
12910,3196,205,7,443,76,5977,216,246,166,3121,T1,T22
12911,2520,262,20,134,59,816,166,245,216,1554,T3,T28
12912,3082,308,17,0,0,3112,172,227,195,566,T1,T29
12913,2504,80,11,0,0,1307,234,221,118,779,T3,T3
12914,3001,157,12,258,39,1510,233,242,137,2184,T3,T32
